time,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,precipitation_sum,precipitation_sum_lower,precipitation_sum_upper,soil_moisture_0_7cm_mean,soil_moisture_0_7cm_mean_lower,soil_moisture_0_7cm_mean_upper,soil_temperature_0_7cm_mean,soil_temperature_0_7cm_mean_lower,soil_temperature_0_7cm_mean_upper
2022-01-01,25.145687437479076,24.57104972391411,25.72032515104404,254.7882334725402,161.78732560198569,347.78914134309474,0.4183711572437292,0.39390252808630505,0.44283978640115335,26.207014801207798,24.88555547653086,27.528474125884735
2022-02-01,25.059826636642743,24.48509331788178,25.634559955403706,261.7447062047915,168.66666762254897,354.822744787034,0.4060573484005114,0.38158062040604246,0.4305340763949803,25.98763822267558,24.65186747254513,27.323408972806032
2022-03-01,25.431388546166232,24.85655998472429,26.006217107608176,263.13386518101737,169.97813110588788,356.28959925614686,0.4176587084968897,0.3931799187947518,0.4421374981990276,26.57534527490038,25.234885084095655,27.915805465705102
2022-04-01,25.798470792243016,25.223576955353053,26.37336462913298,221.32607386850734,128.09270566199007,314.5594420750246,0.4136291656834802,0.38915036125680985,0.4381079701101505,27.117614934476443,25.770447743321675,28.46478212563121
2022-05-01,25.544438951877996,24.969452296645642,26.11942560711035,177.00253394735608,83.69159620043969,270.3134716942725,0.4353972944423844,0.41091848991054836,0.45987609897422044,26.488737935534285,25.140060490562767,27.837415380505803
2022-06-01,25.285788875782316,24.710717474261997,25.860860277302635,152.5379175993085,59.14947474214384,245.9263604564732,0.4363244260071676,0.4118456214745804,0.46080323053975475,26.23524410420307,24.883379820132422,27.587108388273716
2022-07-01,25.223549493854648,24.64840080099899,25.798698186710308,109.1720476899027,15.706163992358995,202.6379313874464,0.4180935127972664,0.39361470826467393,0.4425723173298589,26.198510684146836,24.84620097811804,27.55082039017563
2022-08-01,25.6444795594686,25.069260210078127,26.219698908859073,128.13128540695345,34.58802497927917,221.67454583462774,0.3961696127481028,0.37169080821551026,0.42064841728069535,26.916128728236355,25.562175586587497,28.270081869885214
2022-09-01,25.66730395222804,25.092019708002468,26.24258819645361,181.9492699919624,88.32869678544621,275.5698431984786,0.41604601621533677,0.3915672116827452,0.4405248207479283,27.40654264834757,26.052485338027743,28.7605999586674
2022-10-01,25.631826718287552,25.056482497714022,26.207170938861083,320.482648297538,226.78482610516426,414.1804704899117,0.42811270817632596,0.4036339036438711,0.45259151270878084,26.914583784451736,25.55960104030577,28.269566528597704
2022-11-01,25.637881157091222,25.062481107129162,26.21328120705328,282.054917703528,188.27991016061475,375.8299252464413,0.41844999804926275,0.39397119353594895,0.44292880256257655,27.298086560486237,25.943100781302068,28.653072339670405
2022-12-01,25.359480635314497,24.784028220421167,25.934933050207828,334.40057587870115,240.54844678439707,428.2527049730052,0.4213033075870454,0.3968245031489062,0.44578211202518453,27.00455958974867,25.64900458413402,28.36011459536332
2023-01-01,25.24979231639134,24.674185095124304,25.825399537658374,257.71461190686574,163.70189271367923,351.72733110005225,0.4032780926061339,0.37872511671459985,0.42783106849766794,26.259405536906176,24.860820782868565,27.657990290943786
2023-02-01,24.952891556906668,24.377187044535795,25.52859606927754,367.39667651413436,273.3047086528916,461.48864437537713,0.421770665730829,0.39720961881518846,0.44633171264646954,25.964172618875775,24.55265436545782,27.37569087229373
2023-03-01,25.315854039192807,24.740052551015445,25.89165552737017,291.9660806012702,197.79466600140017,386.13749520114027,0.44005788006486585,0.4154947785189267,0.464620981610805,26.54701474589484,25.131311249053773,27.962718242735903
2023-04-01,26.151543010076512,25.575675112756894,26.72741090739613,193.9434404686731,99.69264242130458,288.1942385160416,0.39844884094248684,0.373885724722557,0.4230119571624167,27.61122416484109,26.18939483301742,29.03305349666476
2023-05-01,25.96852136617749,25.39255816143776,26.544484570917223,118.28016647784119,23.950051787917076,212.61028116776532,0.4140624164391057,0.38949930011437106,0.4386255327638403,26.996793424500837,25.573604826869833,28.41998202213184
2023-06-01,25.96539593963006,25.38934583539268,26.541446043867438,71.49916463012758,-22.910200065662906,165.90852932591807,0.3879763701430088,0.36341325381752565,0.4125394864684919,26.958267410655953,25.53213052048006,28.384404300831847
2023-07-01,25.76690427459293,25.1907749957658,26.343033553420064,57.72160564413582,-36.76694258849989,152.21015387677153,0.3775760590977541,0.35301294277226564,0.40213917542324257,26.791085010188514,25.364543351390836,28.217626668986192
2023-08-01,26.79144522510381,26.215243623707593,27.367646826500028,3.600427095297931,-90.96723837213109,98.16809256272695,0.3012923669919073,0.2767292506664188,0.32585548331739583,28.08505161546766,26.656967717204996,29.513135513730322
2023-09-01,27.562397221811974,26.98612923449537,28.13866520912858,15.58038219998545,-79.06633436645467,110.22709876642557,0.26496162142295254,0.240398505097465,0.28952473774844006,29.42766965735121,27.999491491840736,30.855847822861683
2023-10-01,27.365328667549463,26.788999353812137,27.941657981286788,102.44258295824162,7.71688126299631,197.16828465348692,0.30766401441655034,0.28310089809119904,0.33222713074190163,28.85892152404677,27.429861890059875,30.287981158033666
2023-11-01,26.262230333143716,25.685843953677207,26.838616712610225,233.72019251625406,138.9155714975087,328.52481353499945,0.3790217199725812,0.35445860366630527,0.40358483627885716,28.030365938179205,26.60130701191413,29.45942486444428
2023-12-01,26.223069159809633,25.646629270849946,26.79950904876932,176.48316344404927,81.59968905052,271.36663783757854,0.3635592323122516,0.3389961160808923,0.38812234854361094,27.980527125067596,26.55091813948275,29.41013611065244
2024-01-01,25.12157873521117,24.54498166866796,25.69817580175438,271.01055613751475,175.96448133342847,366.05663094160104,0.42393441960459033,0.3992973857449312,0.4485714534642495,26.193040997209028,24.720923184205898,27.66515881021216
2024-02-01,24.978983586046066,24.402287550773604,25.55567962131853,262.88842383902767,167.7610133784651,358.0158342995902,0.4488355827645081,0.4241905054089037,0.4734806601201125,26.16188180626769,24.677001824717316,27.646761787818065
2024-03-01,25.379643462265587,24.802848726678416,25.95643819785276,327.63158319202165,232.42299789278252,422.8401684912608,0.44200505713501387,0.4173579321540457,0.46665218211598203,26.676465812989427,25.187395691782363,28.16553593419649
2024-04-01,25.50427480342195,24.92741253067214,26.08113707617176,246.64022303557786,151.3505280874504,341.9299179837053,0.4469694692761023,0.42232232967116784,0.4716166088810368,26.857826109721703,25.362686922264846,28.35296529717856
